position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	n_recent_4500	frac_recent_4500	mean_p_lt_4500
1290000	1290001	2000	0.01413801665	19586.7862	7	0.0035	0.01413801665
1300000	1300001	2000	0.01361060635	25046.37957	8	0.004	0.01361060635
1310000	1310001	2000	0.01511793759	36905.59849	8	0.004	0.01511793759
1320000	1320001	2000	0.01396160294	24869.28852	9	0.0045	0.01396160294
1330000	1330001	2000	0.01443273752	20000.4862	9	0.0045	0.01443273752
1340000	1340001	2000	0.01574905567	20449.10182	9	0.0045	0.01574905567
1350000	1350001	2000	0.01678892295	28095.16743	9	0.0045	0.01678892295
1360000	1360001	2000	0.01614183336	18711.24938	8	0.004	0.01614183336
1370000	1370001	2000	0.01451693264	18039.6864	8	0.004	0.01451693264
1380000	1380001	2000	0.01504520594	16194.67571	9	0.0045	0.01504520594
1390000	1390001	2000	0.01496080675	23090.69621	9	0.0045	0.01496080675
1400000	1400001	2000	0.01456674711	23969.9365	9	0.0045	0.01456674711
1410000	1410001	2000	0.01361229937	25498.93573	9	0.0045	0.01361229937
1420000	1420001	2000	0.01411491327	20484.01221	9	0.0045	0.01411491327
1430000	1430001	2000	0.01940667111	19878.23266	8	0.004	0.01940667111
1440000	1440001	2000	0.02413711171	19860.60778	8	0.004	0.02413711171
1450000	1450001	2000	0.02298171472	25075.805	8	0.004	0.02298171472
1460000	1460001	2000	0.01979834392	13906.46944	8	0.004	0.01979834392
1470000	1470001	2000	0.02326934401	10874.2735	7	0.0035	0.02326934401
1480000	1480001	2000	0.02181484019	14326.74619	8	0.004	0.02181484019
1490000	1490001	2000	0.01901358737	24244.80066	8	0.004	0.01901358737
1500000	1500001	2000	0.01981848551	20601.61861	8	0.004	0.01981848551
1510000	1510001	2000	0.0239600303	19517.13982	8	0.004	0.0239600303
1520000	1520001	2000	0.02047618109	20008.03784	9	0.0045	0.02047618109
1530000	1530001	2000	0.01800642584	18331.03501	8	0.004	0.01800642584
1540000	1540001	2000	0.02016961177	21040.07473	9	0.0045	0.02016961177
1550000	1550001	2000	0.01920436139	15591.27156	10	0.005	0.01920436139
1560000	1560001	2000	0.01913315669	18949.45093	11	0.0055	0.01913315669
1570000	1570001	2000	0.01968148936	15164.03586	11	0.0055	0.01968148936
1580000	1580001	2000	0.02169344637	15878.05444	11	0.0055	0.02169344637
1590000	1590001	2000	0.01802014025	18086.44629	11	0.0055	0.01802014025
1600000	1600001	2000	0.01641108105	22748.04361	11	0.0055	0.01641108105
1610000	1610001	2000	0.01543182134	30975.11724	11	0.0055	0.01543182134
1620000	1620001	2000	0.0157606641	22776.0286	11	0.0055	0.0157606641
1630000	1630001	2000	0.01791932415	18777.00718	11	0.0055	0.01791932415
1640000	1640001	2000	0.0178833965	13151.24961	10	0.005	0.0178833965
1650000	1650001	2000	0.01842557819	14870.35527	11	0.0055	0.01842557819
1660000	1660001	2000	0.01768426585	14112.33007	11	0.0055	0.01768426585
1670000	1670001	2000	0.01964958955	12307.90178	12	0.006	0.01964958955
1680000	1680001	2000	0.01870611663	16114.75204	12	0.006	0.01870611663
1690000	1690001	2000	0.01867548294	22461.94906	12	0.006	0.01867548294
1700000	1700001	2000	0.01768405742	25993.21917	12	0.006	0.01768405742
1710000	1710001	2000	0.01483192208	25185.08269	12	0.006	0.01483192208
1720000	1720001	2000	0.01460986288	25977.04086	13	0.0065	0.01460986288
1730000	1730001	2000	0.01613322871	23258.64374	14	0.007	0.01613322871
1740000	1740001	2000	0.01753310671	28264.75866	15	0.0075	0.01753310671
1750000	1750001	2000	0.01788963523	22838.7558	15	0.0075	0.01788963523
1760000	1760001	2000	0.01900588073	23025.92657	14	0.007	0.01900588073
1770000	1770001	2000	0.0185389714	16759.68517	13	0.0065	0.0185389714
1780000	1780001	2000	0.01786469806	14503.72249	12	0.006	0.01786469806
1790000	1790001	2000	0.01639989847	19644.52604	12	0.006	0.01639989847
1800000	1800001	2000	0.01714650061	29987.47996	12	0.006	0.01714650061
1810000	1810001	2000	0.01670531666	28495.85277	13	0.0065	0.01670531666
1820000	1820001	2000	0.01620673915	25076.92362	13	0.0065	0.01620673915
1830000	1830001	2000	0.01713440994	20996.42253	13	0.0065	0.01713440994
1840000	1840001	2000	0.01846563393	23580.20208	14	0.007	0.01846563393
1850000	1850001	2000	0.01885817244	28624.78155	14	0.007	0.01885817244
1860000	1860001	2000	0.01687806719	21128.69201	14	0.007	0.01687806719
1870000	1870001	2000	0.01861355461	39758.95745	14	0.007	0.01861355461
1880000	1880001	2000	0.01886067496	37086.92983	16	0.008	0.01886067496
1890000	1890001	2000	0.02053712463	17738.56068	19	0.0095	0.02053712463
1900000	1900001	2000	0.02475167546	13114.19778	19	0.0095	0.02475167546
1910000	1910001	2000	0.02284823252	11862.60898	19	0.0095	0.02284823252
1920000	1920001	2000	0.02041961026	12885.5969	17	0.0085	0.02041961026
1930000	1930001	2000	0.02041651724	12590.34666	17	0.0085	0.02041651724
1940000	1940001	2000	0.01987056347	12219.49528	17	0.0085	0.01987056347
1950000	1950001	2000	0.01902148515	11916.82319	17	0.0085	0.01902148515
1960000	1960001	2000	0.01899759451	12563.82725	17	0.0085	0.01899759451
1970000	1970001	2000	0.01844927363	12738.3914	17	0.0085	0.01844927363
1980000	1980001	2000	0.01633017557	19893.00814	17	0.0085	0.01633017557
1990000	1990001	2000	0.01588274767	24466.55961	17	0.0085	0.01588274767
2000000	2000001	2000	0.01745172066	32513.19923	18	0.009	0.01745172066
2010000	2010001	2000	0.01639137549	21184.51939	18	0.009	0.01639137549
2020000	2020001	2000	0.01875930653	22863.26564	18	0.009	0.01875930653
2030000	2030001	2000	0.01914915346	24399.20423	18	0.009	0.01914915346
2040000	2040001	2000	0.02322313938	18060.3975	19	0.0095	0.02322313938
2050000	2050001	2000	0.02527026846	11608.25338	21	0.0105	0.02527026846
2060000	2060001	2000	0.02571941859	10428.78565	21	0.0105	0.02571941859
2070000	2070001	2000	0.02532172825	16940.45713	21	0.0105	0.02532172825
2080000	2080001	2000	0.02351994468	15764.47124	21	0.0105	0.02351994468
2090000	2090001	2000	0.02068827881	21238.81041	22	0.011	0.02068827881
2100000	2100001	2000	0.02175194695	26252.29592	22	0.011	0.02175194695
2110000	2110001	2000	0.02317635612	15337.1333	22	0.011	0.02317635612
2120000	2120001	2000	0.02218816366	16727.01534	22	0.011	0.02218816366
2130000	2130001	2000	0.02281980095	14030.01796	22	0.011	0.02281980095
2140000	2140001	2000	0.02311337829	14773.21871	22	0.011	0.02311337829
2150000	2150001	2000	0.02053896794	12621.73039	22	0.011	0.02053896794
2160000	2160001	2000	0.02060783192	22878.07991	21	0.0105	0.02060783192
2170000	2170001	2000	0.02024337769	25504.05582	21	0.0105	0.02024337769
2180000	2180001	2000	0.02239576242	24374.07659	21	0.0105	0.02239576242
2190000	2190001	2000	0.02354717766	24100.79739	21	0.0105	0.02354717766
2200000	2200001	2000	0.02176813114	24398.7428	21	0.0105	0.02176813114
2210000	2210001	2000	0.02047062121	26438.44664	22	0.011	0.02047062121
2220000	2220001	2000	0.02219531638	18354.69298	21	0.0105	0.02219531638
2230000	2230001	2000	0.02381582041	21781.94778	21	0.0105	0.02381582041
2240000	2240001	2000	0.021106594	33206.33312	20	0.01	0.021106594
2250000	2250001	2000	0.02039099051	26036.67776	20	0.01	0.02039099051
2260000	2260001	2000	0.02412071593	21880.10996	20	0.01	0.02412071593
2270000	2270001	2000	0.03096719183	9252.019426	20	0.01	0.03096719183
2280000	2280001	2000	0.02518676564	14660.54719	20	0.01	0.02518676564
2290000	2290001	2000	0.02376641945	17315.75909	20	0.01	0.02376641945
2300000	2300001	2000	0.02340073127	18611.91378	21	0.0105	0.02340073127
2310000	2310001	2000	0.02241416838	17620.45548	21	0.0105	0.02241416838
2320000	2320001	2000	0.02430511713	19381.47418	22	0.011	0.02430511713
2330000	2330001	2000	0.02595606103	14482.83301	22	0.011	0.02595606103
2340000	2340001	2000	0.02582393054	13564.95496	21	0.0105	0.02582393054
2350000	2350001	2000	0.02539317149	27583.04876	22	0.011	0.02539317149
2360000	2360001	2000	0.02508373263	21167.25927	22	0.011	0.02508373263
2370000	2370001	2000	0.02362482424	11909.52268	21	0.0105	0.02362482424
2380000	2380001	2000	0.02431681253	14965.51413	21	0.0105	0.02431681253
2390000	2390001	2000	0.02516361842	17849.63226	21	0.0105	0.02516361842
2400000	2400001	2000	0.02563554911	11355.96701	21	0.0105	0.02563554911
2410000	2410001	2000	0.02635186329	10373.73911	21	0.0105	0.02635186329
2420000	2420001	2000	0.02787835854	7809.139348	21	0.0105	0.02787835854
2430000	2430001	2000	0.02236170243	11328.20996	21	0.0105	0.02236170243
2440000	2440001	2000	0.02092403599	12903.14509	21	0.0105	0.02092403599
2450000	2450001	2000	0.02077900381	22648.91698	20	0.01	0.02077900381
2460000	2460001	2000	0.019952384	25554.3197	20	0.01	0.019952384
2470000	2470001	2000	0.01972436826	15353.53033	19	0.0095	0.01972436826
2480000	2480001	2000	0.02160992778	19469.65879	19	0.0095	0.02160992778
2490000	2490001	2000	0.02333959088	15681.30622	19	0.0095	0.02333959088
2500000	2500001	2000	0.0273743842	10389.44516	19	0.0095	0.0273743842
2510000	2510001	2000	0.03009357561	9596.855945	19	0.0095	0.03009357561
2520000	2520001	2000	0.02373983829	10211.75005	18	0.009	0.02373983829
2530000	2530001	2000	0.02529115857	17686.33876	18	0.009	0.02529115857
2540000	2540001	2000	0.02500469917	15464.65482	17	0.0085	0.02500469917
2550000	2550001	2000	0.02562321785	15054.90413	17	0.0085	0.02562321785
2560000	2560001	2000	0.02443086779	12358.80786	16	0.008	0.02443086779
2570000	2570001	2000	0.02261120552	12332.18049	16	0.008	0.02261120552
2580000	2580001	2000	0.02256927795	18050.87407	16	0.008	0.02256927795
2590000	2590001	2000	0.02605195104	24509.28211	15	0.0075	0.02605195104
2600000	2600001	2000	0.02547147508	13669.71357	13	0.0065	0.02547147508
2610000	2610001	2000	0.0237627585	15813.79518	13	0.0065	0.0237627585
2620000	2620001	2000	0.02516814561	21739.03621	14	0.007	0.02516814561
2630000	2630001	2000	0.02146536205	24410.14633	14	0.007	0.02146536205
2640000	2640001	2000	0.01922085962	19960.08625	15	0.0075	0.01922085962
2650000	2650001	2000	0.02001979324	15958.90397	16	0.008	0.02001979324
2660000	2660001	2000	0.01838203868	23632.22562	16	0.008	0.01838203868
2670000	2670001	2000	0.01672348772	31944.28209	16	0.008	0.01672348772
2680000	2680001	2000	0.01813029999	25353.35135	18	0.009	0.01813029999
2690000	2690001	2000	0.02001060536	20074.62568	18	0.009	0.02001060536
2700000	2700001	2000	0.01973015251	21421.81865	18	0.009	0.01973015251
2710000	2710001	2000	0.02278090371	15683.05865	20	0.01	0.02278090371
2720000	2720001	2000	0.02131577391	20317.17545	21	0.0105	0.02131577391
2730000	2730001	2000	0.02331741991	23286.91595	23	0.0115	0.02331741991
2740000	2740001	2000	0.02299815425	19583.75843	22	0.011	0.02299815425
2750000	2750001	2000	0.02577220694	31007.51719	23	0.0115	0.02577220694
2760000	2760001	2000	0.02672467248	28961.65446	23	0.0115	0.02672467248
2770000	2770001	2000	0.02458084425	23533.19717	23	0.0115	0.02458084425
2780000	2780001	2000	0.0240316078	26462.33273	22	0.011	0.0240316078
2790000	2790001	2000	0.02324230399	29754.01624	21	0.0105	0.02324230399
2800000	2800001	2000	0.02352216866	29585.53828	21	0.0105	0.02352216866
2810000	2810001	2000	0.02417916067	30970.85606	22	0.011	0.02417916067
2820000	2820001	2000	0.02321319496	21730.32012	22	0.011	0.02321319496
2830000	2830001	2000	0.02333121227	25083.53089	22	0.011	0.02333121227
2840000	2840001	2000	0.02402361288	30137.33907	22	0.011	0.02402361288
2850000	2850001	2000	0.02400106545	23662.98518	21	0.0105	0.02400106545
2860000	2860001	2000	0.02435258071	23947.94563	21	0.0105	0.02435258071
2870000	2870001	2000	0.02435656388	21914.69809	21	0.0105	0.02435656388
2880000	2880001	2000	0.02362883415	20381.64333	21	0.0105	0.02362883415
2890000	2890001	2000	0.02385509345	22777.25635	22	0.011	0.02385509345
2900000	2900001	2000	0.02432851043	26738.51571	23	0.0115	0.02432851043
2910000	2910001	2000	0.02539760309	18413.59035	23	0.0115	0.02539760309
2920000	2920001	2000	0.02843363384	18920.21626	23	0.0115	0.02843363384
2930000	2930001	2000	0.02757904504	18056.81611	23	0.0115	0.02757904504
2940000	2940001	2000	0.02747558922	13485.88046	23	0.0115	0.02747558922
2950000	2950001	2000	0.03078867321	10446.47187	22	0.011	0.03078867321
2960000	2960001	2000	0.02595515046	13956.90632	21	0.0105	0.02595515046
2970000	2970001	2000	0.02294207001	16292.93916	19	0.0095	0.02294207001
2980000	2980001	2000	0.02675890687	13422.71679	19	0.0095	0.02675890687
2990000	2990001	2000	0.02768723311	13628.67515	20	0.01	0.02768723311
3000000	3000001	2000	0.02628570801	9544.463752	19	0.0095	0.02628570801
3010000	3010001	2000	0.02590253829	8277.725062	19	0.0095	0.02590253829
3020000	3020001	2000	0.02520313373	8456.371268	20	0.01	0.02520313373
3030000	3030001	2000	0.0241566608	15497.77289	19	0.0095	0.0241566608
3040000	3040001	2000	0.02585147101	24010.60965	19	0.0095	0.02585147101
3050000	3050001	2000	0.02286406272	16000.92033	17	0.0085	0.02286406272
3060000	3060001	2000	0.01989655827	17657.98568	17	0.0085	0.01989655827
3070000	3070001	2000	0.0200784717	19326.00702	18	0.009	0.0200784717
3080000	3080001	2000	0.01987523694	11769.64601	18	0.009	0.01987523694
3090000	3090001	2000	0.02625630262	13963.479	18	0.009	0.02625630262
3100000	3100001	2000	0.02695621011	13869.77445	18	0.009	0.02695621011
3110000	3110001	2000	0.02589039868	11565.0844	18	0.009	0.02589039868
3120000	3120001	2000	0.02537575932	17434.81373	18	0.009	0.02537575932
3130000	3130001	2000	0.02547984568	24712.47121	20	0.01	0.02547984568
3140000	3140001	2000	0.02644730128	15256.60192	20	0.01	0.02644730128
3150000	3150001	2000	0.02924979119	19856.0001	18	0.009	0.02924979119
3160000	3160001	2000	0.02710220463	11536.68246	18	0.009	0.02710220463
3170000	3170001	2000	0.02888951782	18015.50744	18	0.009	0.02888951782
3180000	3180001	2000	0.03212252416	14839.96953	18	0.009	0.03212252416
3190000	3190001	2000	0.03242091613	19793.73844	18	0.009	0.03242091613
3200000	3200001	2000	0.0285098718	17512.83539	17	0.0085	0.0285098718
3210000	3210001	2000	0.02694339627	15811.44976	18	0.009	0.02694339627
3220000	3220001	2000	0.02690817879	16569.85822	18	0.009	0.02690817879
3230000	3230001	2000	0.0334699604	15790.41251	17	0.0085	0.0334699604
3240000	3240001	2000	0.0362688105	16154.17449	18	0.009	0.0362688105
3250000	3250001	2000	0.03781888398	29995.58573	17	0.0085	0.03781888398
3260000	3260001	2000	0.0337831822	22799.02959	17	0.0085	0.0337831822
3270000	3270001	2000	0.03050345335	16873.18044	17	0.0085	0.03050345335
3280000	3280001	2000	0.02845028217	16768.31786	16	0.008	0.02845028217
3290000	3290001	2000	0.02699296014	12407.50728	17	0.0085	0.02699296014
3300000	3300001	2000	0.02573061982	11197.96597	18	0.009	0.02573061982
3310000	3310001	2000	0.02593095503	8744.982363	18	0.009	0.02593095503
3320000	3320001	2000	0.03059654562	7342.587929	16	0.008	0.03059654562
3330000	3330001	2000	0.02386822284	12710.76707	16	0.008	0.02386822284
3340000	3340001	2000	0.02244789847	13937.37671	16	0.008	0.02244789847
3350000	3350001	2000	0.0219317612	19133.97174	17	0.0085	0.0219317612
3360000	3360001	2000	0.0239657958	15698.1743	16	0.008	0.0239657958
3370000	3370001	2000	0.02618713809	12502.3201	16	0.008	0.02618713809
3380000	3380001	2000	0.02771277846	15763.29808	16	0.008	0.02771277846
3390000	3390001	2000	0.02519991736	23783.82332	16	0.008	0.02519991736
3400000	3400001	2000	0.02359303644	16812.16818	17	0.0085	0.02359303644
3410000	3410001	2000	0.02730440329	15039.91591	18	0.009	0.02730440329
3420000	3420001	2000	0.02463759927	19272.04522	18	0.009	0.02463759927
3430000	3430001	2000	0.02211081378	19546.73876	17	0.0085	0.02211081378
3440000	3440001	2000	0.02162008051	16755.64108	17	0.0085	0.02162008051
3450000	3450001	2000	0.02379637564	16008.32051	17	0.0085	0.02379637564
3460000	3460001	2000	0.02529857193	20346.63565	18	0.009	0.02529857193
3470000	3470001	2000	0.02391064069	19829.49505	17	0.0085	0.02391064069
3480000	3480001	2000	0.02395325332	20189.37048	17	0.0085	0.02395325332
3490000	3490001	2000	0.02044288028	23980.16741	16	0.008	0.02044288028
3500000	3500001	2000	0.01960155333	29121.08255	16	0.008	0.01960155333
3510000	3510001	2000	0.02088713451	24957.92439	16	0.008	0.02088713451
3520000	3520001	2000	0.02499552699	22200.85584	17	0.0085	0.02499552699
3530000	3530001	2000	0.02616926948	16036.70513	17	0.0085	0.02616926948
3540000	3540001	2000	0.02558859709	13302.77469	16	0.008	0.02558859709
3550000	3550001	2000	0.03117009672	10628.78409	17	0.0085	0.03117009672
3560000	3560001	2000	0.02756736608	10632.05862	16	0.008	0.02756736608
3570000	3570001	2000	0.02498060926	15729.93482	16	0.008	0.02498060926
3580000	3580001	2000	0.02152252243	27286.86461	15	0.0075	0.02152252243
3590000	3590001	2000	0.02071026426	31042.3703	15	0.0075	0.02071026426
3600000	3600001	2000	0.01854256326	27064.39048	15	0.0075	0.01854256326
3610000	3610001	2000	0.02208409104	18908.04125	14	0.007	0.02208409104
3620000	3620001	2000	0.02248705674	12965.59635	14	0.007	0.02248705674
3630000	3630001	2000	0.02035097684	20394.87146	14	0.007	0.02035097684
3640000	3640001	2000	0.01722270571	23387.6107	14	0.007	0.01722270571
3650000	3650001	2000	0.0176372439	25937.83828	14	0.007	0.0176372439
3660000	3660001	2000	0.01945665927	24327.17559	14	0.007	0.01945665927
3670000	3670001	2000	0.01697227318	13531.58148	14	0.007	0.01697227318
3680000	3680001	2000	0.01687879354	20160.88902	13	0.0065	0.01687879354
3690000	3690001	2000	0.01676393928	17401.37173	13	0.0065	0.01676393928
3700000	3700001	2000	0.01738082956	16480.84432	14	0.007	0.01738082956
3710000	3710001	2000	0.01752040152	27946.23479	14	0.007	0.01752040152
3720000	3720001	2000	0.01820164935	24040.63824	14	0.007	0.01820164935
3730000	3730001	2000	0.01691417857	21346.91489	12	0.006	0.01691417857
3740000	3740001	2000	0.01700960423	19170.41957	12	0.006	0.01700960423
3750000	3750001	2000	0.01521573407	22265.77905	13	0.0065	0.01521573407
3760000	3760001	2000	0.01611803718	27220.29804	13	0.0065	0.01611803718
3770000	3770001	2000	0.01696410227	26504.07544	13	0.0065	0.01696410227
3780000	3780001	2000	0.01731625167	25658.96043	13	0.0065	0.01731625167
3790000	3790001	2000	0.01635622794	32718.53252	13	0.0065	0.01635622794
3800000	3800001	2000	0.01509929729	26407.56428	13	0.0065	0.01509929729
3810000	3810001	2000	0.01648850162	20251.67461	13	0.0065	0.01648850162
3820000	3820001	2000	0.01829119342	27626.20912	13	0.0065	0.01829119342
3830000	3830001	2000	0.01855291268	18768.48405	13	0.0065	0.01855291268
3840000	3840001	2000	0.01905325365	27462.65483	13	0.0065	0.01905325365
3850000	3850001	2000	0.01875347555	22081.41912	13	0.0065	0.01875347555
3860000	3860001	2000	0.01770334401	17733.57911	13	0.0065	0.01770334401
3870000	3870001	2000	0.01616118346	11714.43051	13	0.0065	0.01616118346
3880000	3880001	2000	0.01614053013	16304.16745	13	0.0065	0.01614053013
3890000	3890001	2000	0.01583754021	19277.7972	13	0.0065	0.01583754021
3900000	3900001	2000	0.01959905178	23954.79289	12	0.006	0.01959905178
3910000	3910001	2000	0.01955445737	17388.21625	12	0.006	0.01955445737
3920000	3920001	2000	0.01843501789	17692.65332	11	0.0055	0.01843501789
3930000	3930001	2000	0.016245204	20302.21177	11	0.0055	0.016245204
3940000	3940001	2000	0.01700536217	21798.00391	11	0.0055	0.01700536217
3950000	3950001	2000	0.01735460106	19974.35752	10	0.005	0.01735460106
3960000	3960001	2000	0.01708254749	22353.40361	10	0.005	0.01708254749
3970000	3970001	2000	0.01758147234	17939.12783	9	0.0045	0.01758147234
3980000	3980001	2000	0.01741695263	24278.70439	10	0.005	0.01741695263
3990000	3990001	2000	0.01855198964	25361.56825	9	0.0045	0.01855198964
4000000	4000001	2000	0.01861982715	26525.04413	11	0.0055	0.01861982715
4010000	4010001	2000	0.01674869259	25477.67364	11	0.0055	0.01674869259
4020000	4020001	2000	0.01732081898	25465.56721	11	0.0055	0.01732081898
4030000	4030001	2000	0.02387037262	26689.57409	11	0.0055	0.02387037262
4040000	4040001	2000	0.0225892607	16090.28863	11	0.0055	0.0225892607
4050000	4050001	2000	0.0172739713	14659.18496	11	0.0055	0.0172739713
4060000	4060001	2000	0.01632516017	15638.4892	11	0.0055	0.01632516017
4070000	4070001	2000	0.01586667492	21444.0526	11	0.0055	0.01586667492
4080000	4080001	2000	0.01781977327	26033.98862	11	0.0055	0.01781977327
4090000	4090001	2000	0.01813396425	24092.87814	11	0.0055	0.01813396425
4100000	4100001	2000	0.01910717641	14580.11724	11	0.0055	0.01910717641
4110000	4110001	2000	0.02011258767	14505.40592	11	0.0055	0.02011258767
4120000	4120001	2000	0.02030846897	13077.91251	11	0.0055	0.02030846897
4130000	4130001	2000	0.0199893198	14301.40239	12	0.006	0.0199893198
4140000	4140001	2000	0.0178197171	20816.07899	12	0.006	0.0178197171
4150000	4150001	2000	0.0163342809	15576.76653	12	0.006	0.0163342809
4160000	4160001	2000	0.0179571968	17468.96207	12	0.006	0.0179571968
4170000	4170001	2000	0.02086685265	17079.45366	12	0.006	0.02086685265
4180000	4180001	2000	0.01803447614	15463.31767	12	0.006	0.01803447614
4190000	4190001	2000	0.01759228919	18290.65378	10	0.005	0.01759228919
4200000	4200001	2000	0.0189887746	20071.21166	12	0.006	0.0189887746
4210000	4210001	2000	0.01936948674	15356.01515	13	0.0065	0.01936948674
4220000	4220001	2000	0.01726293838	16809.41817	13	0.0065	0.01726293838
4230000	4230001	2000	0.01701266926	19859.76008	13	0.0065	0.01701266926
4240000	4240001	2000	0.01886129932	23831.0717	12	0.006	0.01886129932
4250000	4250001	2000	0.01912861054	29417.6393	13	0.0065	0.01912861054
4260000	4260001	2000	0.01742991711	25867.01966	13	0.0065	0.01742991711
4270000	4270001	2000	0.01609040317	26290.5773	15	0.0075	0.01609040317
4280000	4280001	2000	0.01672950464	18014.09261	15	0.0075	0.01672950464
4290000	4290001	2000	0.0179791653	18766.73232	16	0.008	0.0179791653
4300000	4300001	2000	0.01878334115	19087.13562	16	0.008	0.01878334115
4310000	4310001	2000	0.02034475098	21105.19558	16	0.008	0.02034475098
4320000	4320001	2000	0.02022527603	17716.73328	16	0.008	0.02022527603
4330000	4330001	2000	0.02235532044	13316.8576	16	0.008	0.02235532044
4340000	4340001	2000	0.02123378912	22020.04762	16	0.008	0.02123378912
4350000	4350001	2000	0.02035162001	24557.46582	18	0.009	0.02035162001
4360000	4360001	2000	0.01989226643	26878.55087	17	0.0085	0.01989226643
4370000	4370001	2000	0.02111011128	32178.00089	17	0.0085	0.02111011128
4380000	4380001	2000	0.02118873166	29110.36138	16	0.008	0.02118873166
4390000	4390001	2000	0.01934040028	26634.44716	16	0.008	0.01934040028
4400000	4400001	2000	0.01902733863	20423.16745	16	0.008	0.01902733863
4410000	4410001	2000	0.02082134687	16923.67293	16	0.008	0.02082134687
4420000	4420001	2000	0.02051794064	16218.00164	17	0.0085	0.02051794064
4430000	4430001	2000	0.02518468994	14146.71681	17	0.0085	0.02518468994
4440000	4440001	2000	0.02526641262	12075.74627	17	0.0085	0.02526641262
4450000	4450001	2000	0.02408899915	8865.68668	17	0.0085	0.02408899915
4460000	4460001	2000	0.02334981967	9293.020758	17	0.0085	0.02334981967
4470000	4470001	2000	0.02413486688	11934.14434	17	0.0085	0.02413486688
4480000	4480001	2000	0.02404388717	16173.28733	17	0.0085	0.02404388717
4490000	4490001	2000	0.02567328518	23329.89312	16	0.008	0.02567328518
4500000	4500001	2000	0.02829154282	21289.20304	13	0.0065	0.02829154282
4510000	4510001	2000	0.03070954528	20998.90346	13	0.0065	0.03070954528
4520000	4520001	2000	0.031861405	15723.99452	14	0.007	0.031861405
4530000	4530001	2000	0.03150826957	16173.16814	15	0.0075	0.03150826957
4540000	4540001	2000	0.02805744463	9671.355697	14	0.007	0.02805744463
4550000	4550001	2000	0.02512527166	11642.69747	15	0.0075	0.02512527166
4560000	4560001	2000	0.02319002608	19749.49926	15	0.0075	0.02319002608
4570000	4570001	2000	0.02402021331	19495.19657	15	0.0075	0.02402021331
4580000	4580001	2000	0.02324374545	13777.66666	15	0.0075	0.02324374545
4590000	4590001	2000	0.02144596644	23736.01461	15	0.0075	0.02144596644
4600000	4600001	2000	0.01854879812	30727.25915	15	0.0075	0.01854879812
4610000	4610001	2000	0.01676911935	21168.53151	15	0.0075	0.01676911935
4620000	4620001	2000	0.01748561935	23199.03644	15	0.0075	0.01748561935
4630000	4630001	2000	0.0170532434	27460.32295	14	0.007	0.0170532434
4640000	4640001	2000	0.01780429959	21420.13264	14	0.007	0.01780429959
4650000	4650001	2000	0.01946765978	22176.59432	14	0.007	0.01946765978
4660000	4660001	2000	0.01826291372	19628.28609	14	0.007	0.01826291372
4670000	4670001	2000	0.01891153053	34439.45836	15	0.0075	0.01891153053
4680000	4680001	2000	0.019960506	37243.23176	15	0.0075	0.019960506
4690000	4690001	2000	0.01732460695	36580.08284	15	0.0075	0.01732460695
4700000	4700001	2000	0.01646911079	29366.12241	15	0.0075	0.01646911079
4710000	4710001	2000	0.01799367584	29387.39109	16	0.008	0.01799367584
4720000	4720001	2000	0.01716899131	25112.05903	16	0.008	0.01716899131
4730000	4730001	2000	0.02049239561	16042.50305	15	0.0075	0.02049239561
4740000	4740001	2000	0.01866732516	15652.86805	15	0.0075	0.01866732516
4750000	4750001	2000	0.01813913639	29662.94875	14	0.007	0.01813913639
4760000	4760001	2000	0.01777366889	26817.57928	15	0.0075	0.01777366889
4770000	4770001	2000	0.01825575074	18377.78258	15	0.0075	0.01825575074
4780000	4780001	2000	0.02520256102	13454.67217	17	0.0085	0.02520256102
4790000	4790001	2000	0.02947478686	12479.70125	18	0.009	0.02947478686
4800000	4800001	2000	0.03426044795	13984.08973	18	0.009	0.03426044795
4810000	4810001	2000	0.03494452522	13810.08299	18	0.009	0.03494452522
4820000	4820001	2000	0.03076796245	13396.43437	19	0.0095	0.03076796245
4830000	4830001	2000	0.02908541756	14489.3701	19	0.0095	0.02908541756
4840000	4840001	2000	0.02830756149	11375.88663	17	0.0085	0.02830756149
4850000	4850001	2000	0.02646868173	23602.75591	17	0.0085	0.02646868173
4860000	4860001	2000	0.02575600165	18701.50544	17	0.0085	0.02575600165
4870000	4870001	2000	0.02380613132	23214.4052	16	0.008	0.02380613132
4880000	4880001	2000	0.02240973596	20574.02006	17	0.0085	0.02240973596
4890000	4890001	2000	0.02315772391	20905.649	19	0.0095	0.02315772391
4900000	4900001	2000	0.0212194826	22194.18495	19	0.0095	0.0212194826
4910000	4910001	2000	0.02106963711	24068.09291	18	0.009	0.02106963711
4920000	4920001	2000	0.02008640361	22939.72525	18	0.009	0.02008640361
4930000	4930001	2000	0.01979187968	16226.53764	19	0.0095	0.01979187968
4940000	4940001	2000	0.02351723188	22002.81082	18	0.009	0.02351723188
4950000	4950001	2000	0.02429873952	25940.92779	18	0.009	0.02429873952
4960000	4960001	2000	0.02370685108	23166.43848	17	0.0085	0.02370685108
4970000	4970001	2000	0.02103802708	19799.32606	18	0.009	0.02103802708
4980000	4980001	2000	0.01716821323	17258.78966	16	0.008	0.01716821323
4990000	4990001	2000	0.0175237913	25455.36614	16	0.008	0.0175237913
