region_id	start_0based	end_0based_exclusive	start_mb	end_mb	n_windows	minimum_p	maximum_observed_fraction_recent
1	6685000	6715000	6.685	6.715	3	0.039603960396039604	0.0175
2	6735000	6795000	6.735	6.795	6	0.009900990099009901	0.019
3	8945000	8965000	8.945	8.965	2	0.04950495049504951	0.0165
4	9005000	9335000	9.005	9.335	33	0.009900990099009901	0.021
5	9375000	9405000	9.375	9.405	3	0.039603960396039604	0.0165
6	9595000	9665000	9.595	9.665	7	0.009900990099009901	0.0185
7	9685000	9705000	9.685	9.705	2	0.0297029702970297	0.016
8	9745000	9755000	9.745	9.755	1	0.039603960396039604	0.0155
