schema	unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	threshold_years	posthoc_overall_score	decoder_cpp_overall_score	signed_difference	absolute_difference
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	4500	0.056282657963305956	0.056281402799999901	1.2551633060547962e-06	1.2551633060547962e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	10000	0.12082564979648108	0.1208236144	2.0353964810815306e-06	2.0353964810815306e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	20000	0.22102575573834651	0.22102309119999991	2.6645383466028516e-06	2.6645383466028516e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	30000	0.30184434817672462	0.30184133909999988	3.0090767247359373e-06	3.0090767247359373e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	40000	0.36721619199486483	0.36721311880000002	3.0731948648110574e-06	3.0731948648110574e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	50000	0.42046445832064222	0.42046156410000002	2.8942206422022387e-06	2.8942206422022387e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	1000	0.0083914649224179367	0.0083902411319999003	1.2237904180364273e-06	1.2237904180364273e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	4500	0.036652524826667442	0.0366491843699999	3.3404566675415692e-06	3.3404566675415692e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	10000	0.073554915666215623	0.073550701630000007	4.2140362156162237e-06	4.2140362156162237e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	20000	0.12393554643448432	0.1239315423	4.0041344843144699e-06	4.0041344843144699e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	30000	0.16143474420151296	0.16143128979999991	3.454401513058869e-06	3.454401513058869e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	40000	0.19157596011277045	0.1915727673	3.1928127704472509e-06	3.1928127704472509e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	50000	0.21710489858939674	0.21710166829999991	3.2302893968327862e-06	3.2302893968327862e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	1000	0.011812783761970718	0.011811885310000001	8.9845197071697358e-07	8.9845197071697358e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	4500	0.050370429052607676	0.050367726270000003	2.7027826076733708e-06	2.7027826076733708e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	10000	0.10097156167753524	0.10096804130000001	3.5203775352321554e-06	3.5203775352321554e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	20000	0.16838503670727817	0.1683818293999999	3.2073072782634604e-06	3.2073072782634604e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	30000	0.21645370595219851	0.21645147649999991	2.2294521986043758e-06	2.2294521986043758e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	40000	0.25382725466685924	0.2538259122	1.3424668592332267e-06	1.3424668592332267e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	50000	0.284968957126216	0.28496830099999992	6.5612621608091004e-07	6.5612621608091004e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	1000	0.022018031038438468	0.02201419273	3.8383084384682742e-06	3.8383084384682742e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	4500	0.089835811281535297	0.089823186299999899	1.2624981535397373e-05	1.2624981535397373e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	10000	0.17462091397681864	0.17460165259999991	1.9261376818735521e-05	1.9261376818735521e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	20000	0.28385118392668585	0.2838285149	2.2669026685850913e-05	2.2669026685850913e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	30000	0.3585781681555878	0.35855624860000002	2.191955558777936e-05	2.191955558777936e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	40000	0.41312860492896797	0.41310853809999992	2.0066828968046124e-05	2.0066828968046124e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	50000	0.45479649688113999	0.45477858249999992	1.7914381140071711e-05	1.7914381140071711e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	1000	0.0086139354791991939	0.0086126733509999005	1.2621281992933331e-06	1.2621281992933331e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	4500	0.036483918317457002	0.036480402039999901	3.5162774571009803e-06	3.5162774571009803e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	10000	0.074171686066612619	0.074167481529999899	4.2045366127202444e-06	4.2045366127202444e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	20000	0.12824157356722038	0.1282383913	3.182267220375179e-06	3.182267220375179e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	30000	0.17022795895099446	0.1702262095	1.7494509944593339e-06	1.7494509944593339e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	40000	0.20456838723449794	0.2045678129999999	5.7423449803528648e-07	5.7423449803528648e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r052	EAS	neutral	0	2026083652	25	50000	0.23373409481603552	0.2337340819	1.2916035518895086e-08	1.2916035518895086e-08
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	1000	0.0069227270388310313	0.0069220468709999001	6.8016783113123563e-07	6.8016783113123563e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	4500	0.031031858065869767	0.031030389910000001	1.468155869766008e-06	1.468155869766008e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	10000	0.065358028344313659	0.065356632610000007	1.3957343136528078e-06	1.3957343136528078e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	20000	0.11781383623322376	0.1178128284999999	1.0077332238678238e-06	1.0077332238678238e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	30000	0.1613404728397205	0.1613399167	5.5613972049783911e-07	5.5613972049783911e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	40000	0.19882432847051543	0.1988242013	1.27170515423769e-07	1.27170515423769e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r053	EAS	neutral	0	2026083653	25	50000	0.23187596498611363	0.23187606520000001	-1.0021388638370432e-07	1.0021388638370432e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	1000	0.013291151069386492	0.013290112010000001	1.0390593864918057e-06	1.0390593864918057e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	4500	0.055280375533919228	0.0552774444399999	2.9310939193283314e-06	2.9310939193283314e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	10000	0.1119422546709273	0.111938395	3.859670927308656e-06	3.859670927308656e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	20000	0.1937940619942268	0.19378998480000001	4.0771942267925354e-06	4.0771942267925354e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	30000	0.25767902289497319	0.25767516109999988	3.8617949733033008e-06	3.8617949733033008e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	40000	0.30976999465860561	0.30976658410000002	3.4105586055876991e-06	3.4105586055876991e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r055	EAS	neutral	0	2026083655	25	50000	0.35356753605830626	0.35356443939999987	3.0966583063896103e-06	3.0966583063896103e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	1000	0.0097852997815916914	0.0097840965259999007	1.2032555917907556e-06	1.2032555917907556e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	4500	0.039429285557038007	0.039426062630000001	3.2229270380060293e-06	3.2229270380060293e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	10000	0.076857341669401058	0.0768534557899999	3.8858794011581432e-06	3.8858794011581432e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	20000	0.12375713698769832	0.1237539582	3.1787876983158103e-06	3.1787876983158103e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	30000	0.15419207241969238	0.1541898229	2.2495196923821847e-06	2.2495196923821847e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	40000	0.17545899580437382	0.17545746500000001	1.5308043738171406e-06	1.5308043738171406e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r056	EAS	neutral	0	2026083656	25	50000	0.19129877252539354	0.19129775060000001	1.0219253935295214e-06	1.0219253935295214e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	1000	0.01017543963446426	0.01017475166	6.8797446426023534e-07	6.8797446426023534e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	4500	0.051788710369034478	0.0517867911499999	1.9192190345782012e-06	1.9192190345782012e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	10000	0.12355700016209142	0.1235542977	2.7024620914278819e-06	2.7024620914278819e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	20000	0.24823168778438809	0.24822821710000001	3.4706843880794036e-06	3.4706843880794036e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	30000	0.35352697967633046	0.3535234673	3.5123763304500955e-06	3.5123763304500955e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	40000	0.43873443840615622	0.43873098399999988	3.4544061563446249e-06	3.4544061563446249e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r057	EAS	neutral	0	2026083657	25	50000	0.50694580169697956	0.50694255909999986	3.2425969797023058e-06	3.2425969797023058e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	1000	0.012795258469183265	0.01279425612	1.0023491832655829e-06	1.0023491832655829e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	4500	0.055359301121377734	0.0553565274399999	2.7736813778336811e-06	2.7736813778336811e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	10000	0.10968212338919554	0.1096786195	3.5038891955385676e-06	3.5038891955385676e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	20000	0.17872621936673805	0.1787226872999999	3.5320667381433246e-06	3.5320667381433246e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	30000	0.22431369500283169	0.22431098490000001	2.7101028316767195e-06	2.7101028316767195e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	40000	0.25634957299037164	0.2563474798	2.0931903716436828e-06	2.0931903716436828e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r058	EAS	neutral	0	2026083658	25	50000	0.28009209879459485	0.2800905192	1.5795945948471335e-06	1.5795945948471335e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	1000	0.011166823563646637	0.0111662297699999	5.9379364673699253e-07	5.9379364673699253e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	4500	0.046689457190081204	0.046687126830000002	2.3303600812027425e-06	2.3303600812027425e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	10000	0.097931375508316085	0.097927394599999898	3.9809083161868042e-06	3.9809083161868042e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	20000	0.17448400753167012	0.17447849930000001	5.5082316701149381e-06	5.5082316701149381e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	30000	0.2343224979378663	0.23431631929999991	6.1786378663941655e-06	6.1786378663941655e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	40000	0.28259914250881951	0.28259314619999992	5.9963088195891245e-06	5.9963088195891245e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r059	EAS	neutral	0	2026083659	25	50000	0.32264004562523507	0.32263423209999992	5.8135252351543265e-06	5.8135252351543265e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	1000	0.010671851449641712	0.010670682500000001	1.1689496417117973e-06	1.1689496417117973e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	4500	0.047332141132799391	0.047328766670000001	3.3744627993895215e-06	3.3744627993895215e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	10000	0.096242573476610999	0.096238166690000002	4.4067866109970266e-06	4.4067866109970266e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	20000	0.16415472117953586	0.1641503947999999	4.3263795359571589e-06	4.3263795359571589e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	30000	0.21521007339057049	0.21520643540000001	3.6379905704875259e-06	3.6379905704875259e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	40000	0.25611811041240151	0.2561151337	2.9767124015145363e-06	2.9767124015145363e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r060	EAS	neutral	0	2026083660	25	50000	0.29035399454279831	0.29035149939999988	2.4951427984309937e-06	2.4951427984309937e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	1000	0.011040026947234815	0.011038236030000001	1.7909172348139213e-06	1.7909172348139213e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	4500	0.046840151292000837	0.04683377885	6.3724420008362537e-06	6.3724420008362537e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	10000	0.095133335811215705	0.095123169539999899	1.0166271215805711e-05	1.0166271215805711e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	20000	0.16339397278520004	0.16338137729999991	1.2595485200134204e-05	1.2595485200134204e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	30000	0.21458866221946132	0.2145759683	1.2693919461320702e-05	1.2693919461320702e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	40000	0.25477206396260726	0.25476008300000003	1.1980962607238688e-05	1.1980962607238688e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r061	EAS	neutral	0	2026083661	25	50000	0.28758605050214359	0.28757527449999992	1.0776002143664254e-05	1.0776002143664254e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	1000	0.010782861219434635	0.010781410559999901	1.450659434734311e-06	1.450659434734311e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	4500	0.048068702068367844	0.048064393470000001	4.3085983678428641e-06	4.3085983678428641e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	10000	0.099416619775539866	0.099410487919999901	6.131855539964759e-06	6.131855539964759e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	20000	0.16933000001367574	0.1693235599	6.4401136757319399e-06	6.4401136757319399e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	30000	0.21763055789338426	0.2176249176	5.6402933842625291e-06	5.6402933842625291e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	40000	0.25205642001128487	0.25205181580000002	4.6042112848421191e-06	4.6042112848421191e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r062	EAS	neutral	0	2026083662	25	50000	0.27726291536504943	0.27725914340000002	3.7719650494150159e-06	3.7719650494150159e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	1000	0.0080207091019459699	0.0080198934250000006	8.1567694596926255e-07	8.1567694596926255e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	4500	0.034838135468127474	0.0348362126599999	1.9228081275732278e-06	1.9228081275732278e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	10000	0.073119582973867558	0.073117393929999899	2.1890438676591684e-06	2.1890438676591684e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	20000	0.13417364920923225	0.1341718801	1.7691092322469348e-06	1.7691092322469348e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	30000	0.18745332035134898	0.1874521647999999	1.1555513490801861e-06	1.1555513490801861e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	40000	0.23499236385272818	0.23499149	8.7385272817819271e-07	8.7385272817819271e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r063	EAS	neutral	0	2026083663	25	50000	0.2778453980525985	0.2778448436	5.5445259850017692e-07	5.5445259850017692e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	1000	0.011179075921266953	0.011177840410000001	1.2355112669528573e-06	1.2355112669528573e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	4500	0.050613929193469825	0.05061038071	3.548483469825725e-06	3.548483469825725e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	10000	0.10558441324115227	0.1055794675	4.9457411522707551e-06	4.9457411522707551e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	20000	0.18300052279060974	0.18299556810000001	4.9546906097375221e-06	4.9546906097375221e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	30000	0.23878950605108779	0.2387853117	4.1943510877828771e-06	4.1943510877828771e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	40000	0.28033554039589986	0.28033214880000001	3.3915958998487206e-06	3.3915958998487206e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r064	EAS	neutral	0	2026083664	25	50000	0.31241554084242357	0.31241314139999993	2.3994424236395417e-06	2.3994424236395417e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	1000	0.006897803842497015	0.0068974011860000002	4.0265649701477779e-07	4.0265649701477779e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	4500	0.03043052723796846	0.030429497909999902	1.0293279685581747e-06	1.0293279685581747e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	10000	0.062200511765001389	0.062199350170000001	1.1615950013879606e-06	1.1615950013879606e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	20000	0.10646497474880351	0.1064639654	1.0093488035101128e-06	1.0093488035101128e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	30000	0.1393076071979984	0.13930692650000001	6.8069799838421652e-07	6.8069799838421652e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	40000	0.16527464533999803	0.16527406610000001	5.7923999802200754e-07	5.7923999802200754e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r065	EAS	neutral	0	2026083665	25	50000	0.18690589518154399	0.1869058525	4.2681543993561277e-08	4.2681543993561277e-08
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r066	EAS	neutral	0	2026083666	25	1000	0.014906777215468694	0.014906234670000001	5.4254546869372811e-07	5.4254546869372811e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r066	EAS	neutral	0	2026083666	25	4500	0.065488798702870374	0.06548659003	2.2086728703740732e-06	2.2086728703740732e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r066	EAS	neutral	0	2026083666	25	10000	0.13502879702872622	0.13502505300000001	3.7440287262158201e-06	3.7440287262158201e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r066	EAS	neutral	0	2026083666	25	20000	0.23559263737440103	0.23558745540000001	5.1819744010250801e-06	5.1819744010250801e-06
