arm_id	mode	unit_id	replicate_index	seed	status	elapsed_seconds	decoded	error
eas_denovo	neutral	eas_denovo__neutral__rep068	68	51260889	completed	34.12466741299977	True	
eas_denovo	neutral	eas_denovo__neutral__rep069	69	51260890	completed	33.72938851100025	True	
eas_denovo	neutral	eas_denovo__neutral__rep070	70	51260891	completed	35.21925797599988	True	
eas_denovo	neutral	eas_denovo__neutral__rep071	71	51260892	completed	36.55889308699989	True	
eas_denovo	neutral	eas_denovo__neutral__rep072	72	51260893	completed	34.05285792099994	True	
eas_denovo	neutral	eas_denovo__neutral__rep073	73	51260894	completed	33.41269267000007	True	
eas_denovo	neutral	eas_denovo__neutral__rep074	74	51260895	completed	33.32267930800026	True	
eas_denovo	neutral	eas_denovo__neutral__rep075	75	51260896	completed	34.13380248700014	True	
eas_denovo	neutral	eas_denovo__neutral__rep076	76	51260897	completed	33.37470959100028	True	
eas_denovo	neutral	eas_denovo__neutral__rep077	77	51260898	completed	32.19652661600003	True	
eas_denovo	neutral	eas_denovo__neutral__rep078	78	51260899	completed	34.6201624170003	True	
eas_denovo	neutral	eas_denovo__neutral__rep079	79	51260900	completed	32.364217989999815	True	
eas_denovo	neutral	eas_denovo__neutral__rep080	80	51260901	completed	32.733310016999894	True	
eas_denovo	neutral	eas_denovo__neutral__rep081	81	51260902	completed	37.12483077299976	True	
eas_denovo	neutral	eas_denovo__neutral__rep082	82	51260903	completed	33.83902910400002	True	
eas_denovo	neutral	eas_denovo__neutral__rep083	83	51260904	completed	36.34077236500025	True	
eas_denovo	neutral	eas_denovo__neutral__rep084	84	51260905	completed	32.665107225000156	True	
eas_denovo	neutral	eas_denovo__neutral__rep085	85	51260906	completed	33.55809391899993	True	
eas_denovo	neutral	eas_denovo__neutral__rep086	86	51260907	completed	34.2806758239999	True	
eas_denovo	neutral	eas_denovo__neutral__rep087	87	51260908	completed	35.932478031999835	True	
eas_denovo	neutral	eas_denovo__neutral__rep088	88	51260909	completed	34.0663256429998	True	
eas_denovo	neutral	eas_denovo__neutral__rep089	89	51260910	completed	35.16050239199967	True	
eas_denovo	neutral	eas_denovo__neutral__rep090	90	51260911	completed	32.87876025000014	True	
eas_denovo	neutral	eas_denovo__neutral__rep091	91	51260912	completed	34.89680951899982	True	
eas_denovo	neutral	eas_denovo__neutral__rep092	92	51260913	completed	33.93375058699985	True	
eas_denovo	neutral	eas_denovo__neutral__rep093	93	51260914	completed	32.63616014699983	True	
eas_denovo	neutral	eas_denovo__neutral__rep094	94	51260915	completed	32.965894368000136	True	
eas_denovo	neutral	eas_denovo__neutral__rep095	95	51260916	completed	33.11342862499987	True	
eas_denovo	neutral	eas_denovo__neutral__rep096	96	51260917	completed	28.79876993700009	True	
eas_denovo	neutral	eas_denovo__neutral__rep097	97	51260918	completed	29.00379930400004	True	
eas_denovo	neutral	eas_denovo__neutral__rep098	98	51260919	completed	29.340204099999937	True	
eas_denovo	neutral	eas_denovo__neutral__rep099	99	51260920	completed	27.384266890000163	True	
eas_denovo	selected	eas_denovo__selected__rep000	0	50260821	completed	36.96935524899982	True	
eas_denovo	selected	eas_denovo__selected__rep001	1	50260822	completed	36.69788640300021	True	
eas_denovo	selected	eas_denovo__selected__rep002	2	50260823	completed	36.78139330100021	True	
eas_denovo	selected	eas_denovo__selected__rep003	3	50260824	completed	36.340187496	True	
