key,position_bp,decoded_all_T50000
onset50000/rep0014,5420000,0.2799
onset50000/rep0014,5430000,0.2865
onset50000/rep0014,5440000,0.2412
onset50000/rep0014,5450000,0.2194
onset50000/rep0014,5460000,0.2415
onset50000/rep0014,5470000,0.217
onset50000/rep0014,5480000,0.2094
onset50000/rep0014,5490000,0.2033
onset50000/rep0014,5500000,0.1593
onset50000/rep0014,5510000,0.1724
onset50000/rep0014,5520000,0.1656
onset50000/rep0014,5530000,0.1511
onset50000/rep0014,5540000,0.1798
onset50000/rep0014,5550000,0.1652
onset50000/rep0014,5560000,0.1796
onset50000/rep0014,5570000,0.1978
onset50000/rep0014,5580000,0.1892
onset50000/rep0014,5590000,0.215
onset50000/rep0014,5600000,0.2318
onset50000/rep0014,5610000,0.1883
onset50000/rep0014,5620000,0.1559
onset50000/rep0014,5630000,0.1794
onset50000/rep0014,5640000,0.194
onset50000/rep0014,5650000,0.2097
onset50000/rep0014,5660000,0.2321
onset50000/rep0014,5670000,0.2315
onset50000/rep0014,5680000,0.2173
onset50000/rep0014,5690000,0.2261
onset50000/rep0014,5700000,0.2606
onset50000/rep0014,5710000,0.2588
onset50000/rep0014,5720000,0.3007
onset50000/rep0014,5730000,0.3146
onset50000/rep0014,5740000,0.3042
onset50000/rep0014,5750000,0.3381
onset50000/rep0014,5760000,0.3225
onset50000/rep0014,5770000,0.3144
onset50000/rep0014,5780000,0.3081
onset50000/rep0014,5790000,0.3412
onset50000/rep0014,5800000,0.32
onset50000/rep0014,5810000,0.2856
onset50000/rep0014,5820000,0.2936
onset50000/rep0014,5830000,0.325
onset50000/rep0014,5840000,0.2888
onset50000/rep0014,5850000,0.2769
onset50000/rep0014,5860000,0.2349
onset50000/rep0014,5870000,0.2151
onset50000/rep0014,5880000,0.2163
onset50000/rep0014,5890000,0.2224
onset50000/rep0014,5900000,0.1993
onset50000/rep0014,5910000,0.1832
onset50000/rep0014,5920000,0.2652
onset50000/rep0014,5930000,0.294
onset50000/rep0014,5940000,0.3356
onset50000/rep0014,5950000,0.3485
onset50000/rep0014,5960000,0.3193
onset50000/rep0014,5970000,0.2625
onset50000/rep0014,5980000,0.2631
onset50000/rep0014,5990000,0.2395
onset50000/rep0014,6000000,0.2211
onset50000/rep0014,6010000,0.2312
onset50000/rep0014,6020000,0.206
onset50000/rep0014,6030000,0.1418
onset50000/rep0014,6040000,0.1562
onset50000/rep0014,6050000,0.141
onset50000/rep0014,6060000,0.127
onset50000/rep0014,6070000,0.1434
onset50000/rep0014,6080000,0.133
onset50000/rep0014,6090000,0.1447
onset50000/rep0014,6100000,0.1512
onset50000/rep0014,6110000,0.1818
onset50000/rep0014,6120000,0.212
onset50000/rep0014,6130000,0.3217
onset50000/rep0014,6140000,0.3335
onset50000/rep0014,6150000,0.3272
onset50000/rep0014,6160000,0.3039
onset50000/rep0014,6170000,0.2461
onset50000/rep0014,6180000,0.2231
onset50000/rep0014,6190000,0.2003
onset50000/rep0014,6200000,0.1799
onset50000/rep0014,6210000,0.2005
onset50000/rep0014,6220000,0.2281
onset50000/rep0014,6230000,0.2781
onset50000/rep0014,6240000,0.3113
onset50000/rep0014,6250000,0.3345
onset50000/rep0014,6260000,0.3636
onset50000/rep0014,6270000,0.3284
onset50000/rep0014,6280000,0.2973
onset50000/rep0014,6290000,0.2884
onset50000/rep0014,6300000,0.281
onset50000/rep0014,6310000,0.2911
onset50000/rep0014,6320000,0.2997
onset50000/rep0014,6330000,0.2789
onset50000/rep0014,6340000,0.2544
onset50000/rep0014,6350000,0.2284
onset50000/rep0014,6360000,0.2159
onset50000/rep0014,6370000,0.2043
onset50000/rep0014,6380000,0.2027
onset50000/rep0014,6390000,0.1938
onset50000/rep0014,6400000,0.1641
onset50000/rep0014,6410000,0.1366
onset50000/rep0014,6420000,0.1598
onset50000/rep0014,6430000,0.2168
onset50000/rep0014,6440000,0.243
onset50000/rep0014,6450000,0.3262
onset50000/rep0014,6460000,0.3337
onset50000/rep0014,6470000,0.3538
onset50000/rep0014,6480000,0.2835
onset50000/rep0014,6490000,0.2127
onset50000/rep0014,6500000,0.2162
onset50000/rep0014,6510000,0.2192
onset50000/rep0014,6520000,0.2173
onset50000/rep0014,6530000,0.2169
onset50000/rep0014,6540000,0.2305
onset50000/rep0014,6550000,0.258
onset50000/rep0014,6560000,0.2332
onset50000/rep0014,6570000,0.2383
onset50000/rep0014,6580000,0.3026
onset50000/rep0014,6590000,0.3021
onset50000/rep0014,6600000,0.2894
onset50000/rep0014,6610000,0.2838
onset50000/rep0014,6620000,0.2461
onset50000/rep0014,6630000,0.1884
onset50000/rep0014,6640000,0.1829
onset50000/rep0014,6650000,0.1959
onset50000/rep0014,6660000,0.2045
onset50000/rep0014,6670000,0.2394
onset50000/rep0014,6680000,0.2332
onset50000/rep0014,6690000,0.203
onset50000/rep0014,6700000,0.2438
onset50000/rep0014,6710000,0.2337
onset50000/rep0014,6720000,0.2467
onset50000/rep0014,6730000,0.2767
onset50000/rep0014,6740000,0.3372
onset50000/rep0014,6750000,0.3061
onset50000/rep0014,6760000,0.386
onset50000/rep0014,6770000,0.412
onset50000/rep0014,6780000,0.3422
onset50000/rep0014,6790000,0.3195
onset50000/rep0014,6800000,0.2641
onset50000/rep0014,6810000,0.2439
onset50000/rep0014,6820000,0.2833
onset50000/rep0014,6830000,0.2624
onset50000/rep0014,6840000,0.2497
onset50000/rep0014,6850000,0.2002
onset50000/rep0014,6860000,0.2201
onset50000/rep0014,6870000,0.2352
onset50000/rep0014,6880000,0.2616
onset50000/rep0014,6890000,0.2646
onset50000/rep0014,6900000,0.2371
onset50000/rep0014,6910000,0.2511
onset50000/rep0014,6920000,0.2487
onset50000/rep0014,6930000,0.2096
onset50000/rep0014,6940000,0.2183
onset50000/rep0014,6950000,0.1765
onset50000/rep0014,6960000,0.1686
onset50000/rep0014,6970000,0.1656
onset50000/rep0014,6980000,0.1414
onset50000/rep0014,6990000,0.1301
onset50000/rep0014,7000000,0.1136
onset50000/rep0014,7010000,0.1461
onset50000/rep0014,7020000,0.2369
onset50000/rep0014,7030000,0.2396
onset50000/rep0014,7040000,0.2198
onset50000/rep0014,7050000,0.1976
onset50000/rep0014,7060000,0.2327
onset50000/rep0014,7070000,0.1783
onset50000/rep0014,7080000,0.2084
onset50000/rep0014,7090000,0.2087
onset50000/rep0014,7100000,0.1867
onset50000/rep0014,7110000,0.1663
onset50000/rep0014,7120000,0.1583
onset50000/rep0014,7130000,0.1479
onset50000/rep0014,7140000,0.1571
onset50000/rep0014,7150000,0.1688
onset50000/rep0014,7160000,0.1825
onset50000/rep0014,7170000,0.2096
onset50000/rep0014,7180000,0.2136
onset50000/rep0014,7190000,0.2634
onset50000/rep0014,7200000,0.3144
onset50000/rep0014,7210000,0.3646
onset50000/rep0014,7220000,0.352
onset50000/rep0014,7230000,0.2405
onset50000/rep0014,7240000,0.2114
onset50000/rep0014,7250000,0.2009
onset50000/rep0014,7260000,0.2093
onset50000/rep0014,7270000,0.1775
onset50000/rep0014,7280000,0.2039
onset50000/rep0014,7290000,0.2331
onset50000/rep0014,7300000,0.2275
onset50000/rep0014,7310000,0.2219
onset50000/rep0014,7320000,0.2554
onset50000/rep0014,7330000,0.2752
onset50000/rep0014,7340000,0.2742
onset50000/rep0014,7350000,0.2191
onset50000/rep0014,7360000,0.1997
onset50000/rep0014,7370000,0.1922
onset50000/rep0014,7380000,0.1982
onset50000/rep0014,7390000,0.2021
onset50000/rep0014,7400000,0.2029
onset50000/rep0014,7410000,0.1957
onset50000/rep0014,7420000,0.2401
onset50000/rep0014,7430000,0.2467
onset50000/rep0014,7440000,0.2507
onset50000/rep0014,7450000,0.2038
onset50000/rep0014,7460000,0.1879
onset50000/rep0014,7470000,0.2027
onset50000/rep0014,7480000,0.1863
onset50000/rep0014,7490000,0.1934
onset50000/rep0014,7500000,0.1761
onset50000/rep0014,7510000,0.1601
onset50000/rep0014,7520000,0.1912
onset50000/rep0014,7530000,0.2048
onset50000/rep0014,7540000,0.2528
onset50000/rep0014,7550000,0.2651
onset50000/rep0014,7560000,0.2209
onset50000/rep0014,7570000,0.2241
onset50000/rep0014,7580000,0.2258
onset50000/rep0014,7590000,0.2548
onset50000/rep0014,7600000,0.2839
onset50000/rep0014,7610000,0.2499
onset50000/rep0014,7620000,0.264
onset50000/rep0014,7630000,0.2557
onset50000/rep0014,7640000,0.2405
onset50000/rep0014,7650000,0.1864
onset50000/rep0014,7660000,0.198
onset50000/rep0014,7670000,0.2483
onset50000/rep0014,7680000,0.2473
onset50000/rep0014,7690000,0.2668
onset50000/rep0014,7700000,0.2753
onset50000/rep0014,7710000,0.2578
onset50000/rep0014,7720000,0.21
onset50000/rep0014,7730000,0.1427
onset50000/rep0014,7740000,0.1387
onset50000/rep0014,7750000,0.1209
onset50000/rep0014,7760000,0.122
onset50000/rep0014,7770000,0.132
onset50000/rep0014,7780000,0.1282
onset50000/rep0014,7790000,0.1684
onset50000/rep0014,7800000,0.173
onset50000/rep0014,7810000,0.1622
onset50000/rep0014,7820000,0.1625
onset50000/rep0014,7830000,0.1406
onset50000/rep0014,7840000,0.1548
onset50000/rep0014,7850000,0.1391
onset50000/rep0014,7860000,0.1262
onset50000/rep0014,7870000,0.1591
onset50000/rep0014,7880000,0.1687
onset50000/rep0014,7890000,0.1781
onset50000/rep0014,7900000,0.1715
onset50000/rep0014,7910000,0.1777
onset50000/rep0014,7920000,0.172
onset50000/rep0014,7930000,0.1917
onset50000/rep0014,7940000,0.1885
onset50000/rep0014,7950000,0.1854
onset50000/rep0014,7960000,0.1899
onset50000/rep0014,7970000,0.1865
onset50000/rep0014,7980000,0.1974
onset50000/rep0014,7990000,0.2094
onset50000/rep0014,8000000,0.1996
onset50000/rep0014,8010000,0.2378
onset50000/rep0014,8020000,0.2238
onset50000/rep0014,8030000,0.215
onset50000/rep0014,8040000,0.1992
onset50000/rep0014,8050000,0.2888
onset50000/rep0014,8060000,0.3005
onset50000/rep0014,8070000,0.2789
onset50000/rep0014,8080000,0.2814
onset50000/rep0014,8090000,0.2384
onset50000/rep0014,8100000,0.2383
onset50000/rep0014,8110000,0.243
onset50000/rep0014,8120000,0.2418
onset50000/rep0014,8130000,0.248
onset50000/rep0014,8140000,0.2286
onset50000/rep0014,8150000,0.2291
onset50000/rep0014,8160000,0.2275
onset50000/rep0014,8170000,0.2195
onset50000/rep0014,8180000,0.2288
onset50000/rep0014,8190000,0.3067
onset50000/rep0014,8200000,0.3474
onset50000/rep0014,8210000,0.4081
onset50000/rep0014,8220000,0.4015
onset50000/rep0014,8230000,0.3873
onset50000/rep0014,8240000,0.4369
onset50000/rep0014,8250000,0.4533
onset50000/rep0014,8260000,0.4163
onset50000/rep0014,8270000,0.399
onset50000/rep0014,8280000,0.5368
onset50000/rep0014,8290000,0.5364
onset50000/rep0014,8300000,0.6399
onset50000/rep0014,8310000,0.6432
onset50000/rep0014,8320000,0.4779
onset50000/rep0014,8330000,0.4061
onset50000/rep0014,8340000,0.4398
onset50000/rep0014,8350000,0.3638
onset50000/rep0014,8360000,0.3017
onset50000/rep0014,8370000,0.304
onset50000/rep0014,8380000,0.3369
onset50000/rep0014,8390000,0.3772
onset50000/rep0014,8400000,0.3808
onset50000/rep0014,8410000,0.2567
onset50000/rep0014,8420000,0.2927
onset50000/rep0014,8430000,0.305
onset50000/rep0014,8440000,0.2927
onset50000/rep0014,8450000,0.2526
onset50000/rep0014,8460000,0.1665
onset50000/rep0014,8470000,0.1961
onset50000/rep0014,8480000,0.217
onset50000/rep0014,8490000,0.2145
onset50000/rep0014,8500000,0.1618
onset50000/rep0014,8510000,0.1538
onset50000/rep0014,8520000,0.1562
onset50000/rep0014,8530000,0.1758
onset50000/rep0014,8540000,0.1712
onset50000/rep0014,8550000,0.1729
onset50000/rep0014,8560000,0.1765
onset50000/rep0014,8570000,0.1681
onset50000/rep0014,8580000,0.1962
onset50000/rep0014,8590000,0.2006
onset50000/rep0014,8600000,0.1846
onset50000/rep0014,8610000,0.1408
onset50000/rep0014,8620000,0.133
onset50000/rep0014,8630000,0.1309
onset50000/rep0014,8640000,0.1396
onset50000/rep0014,8650000,0.1426
onset50000/rep0014,8660000,0.1512
onset50000/rep0014,8670000,0.1332
onset50000/rep0014,8680000,0.1159
onset50000/rep0014,8690000,0.1271
onset50000/rep0014,8700000,0.1089
onset50000/rep0014,8710000,0.1469
onset50000/rep0014,8720000,0.1571
onset50000/rep0014,8730000,0.1674
onset50000/rep0014,8740000,0.1336
onset50000/rep0014,8750000,0.1106
onset50000/rep0014,8760000,0.1246
onset50000/rep0014,8770000,0.1449
onset50000/rep0014,8780000,0.1498
onset50000/rep0014,8790000,0.1371
onset50000/rep0014,8800000,0.1485
onset50000/rep0014,8810000,0.1656
onset50000/rep0014,8820000,0.1894
onset50000/rep0014,8830000,0.2168
onset50000/rep0014,8840000,0.2225
onset50000/rep0014,8850000,0.2187
onset50000/rep0014,8860000,0.1835
onset50000/rep0014,8870000,0.2659
onset50000/rep0014,8880000,0.3622
onset50000/rep0014,8890000,0.3322
onset50000/rep0014,8900000,0.3032
onset50000/rep0014,8910000,0.2665
onset50000/rep0014,8920000,0.2306
onset50000/rep0014,8930000,0.2145
onset50000/rep0014,8940000,0.1791
onset50000/rep0014,8950000,0.1997
onset50000/rep0014,8960000,0.1617
onset50000/rep0014,8970000,0.1279
onset50000/rep0014,8980000,0.1097
onset50000/rep0014,8990000,0.1038
onset50000/rep0014,9000000,0.1236
onset50000/rep0014,9010000,0.1531
onset50000/rep0014,9020000,0.1688
onset50000/rep0014,9030000,0.1408
onset50000/rep0014,9040000,0.1527
onset50000/rep0014,9050000,0.1537
onset50000/rep0014,9060000,0.1542
onset50000/rep0014,9070000,0.1335
onset50000/rep0014,9080000,0.1388
onset50000/rep0014,9090000,0.1769
onset50000/rep0014,9100000,0.1798
onset50000/rep0014,9110000,0.1904
onset50000/rep0014,9120000,0.1649
onset50000/rep0014,9130000,0.129
onset50000/rep0014,9140000,0.1308
onset50000/rep0014,9150000,0.1278
onset50000/rep0014,9160000,0.1455
onset50000/rep0014,9170000,0.2396
onset50000/rep0014,9180000,0.2654
onset50000/rep0014,9190000,0.2243
onset50000/rep0014,9200000,0.2569
onset50000/rep0014,9210000,0.2375
onset50000/rep0014,9220000,0.18
onset50000/rep0014,9230000,0.263
onset50000/rep0014,9240000,0.2748
onset50000/rep0014,9250000,0.2257
onset50000/rep0014,9260000,0.1975
onset50000/rep0014,9270000,0.1782
onset50000/rep0014,9280000,0.2151
onset50000/rep0014,9290000,0.302
onset50000/rep0014,9300000,0.3346
onset50000/rep0014,9310000,0.3131
onset50000/rep0014,9320000,0.282
onset50000/rep0014,9330000,0.2911
onset50000/rep0014,9340000,0.2924
onset50000/rep0014,9350000,0.2468
onset50000/rep0014,9360000,0.2727
onset50000/rep0014,9370000,0.3084
onset50000/rep0014,9380000,0.3191
onset50000/rep0014,9390000,0.2615
onset50000/rep0014,9400000,0.2328
onset50000/rep0014,9410000,0.2443
onset50000/rep0014,9420000,0.2572
onset50000/rep0014,9430000,0.2856
onset50000/rep0014,9440000,0.2398
onset50000/rep0014,9450000,0.156
onset50000/rep0014,9460000,0.1563
onset50000/rep0014,9470000,0.1863
onset50000/rep0014,9480000,0.2089
onset50000/rep0014,9490000,0.226
onset50000/rep0014,9500000,0.2245
onset50000/rep0014,9510000,0.2136
onset50000/rep0014,9520000,0.1883
onset50000/rep0014,9530000,0.1724
onset50000/rep0014,9540000,0.1681
onset50000/rep0014,9550000,0.1882
onset50000/rep0014,9560000,0.2861
onset50000/rep0014,9570000,0.3407
onset50000/rep0014,9580000,0.3353
onset50000/rep0014,9590000,0.3499
onset50000/rep0014,9600000,0.3444
onset50000/rep0014,9610000,0.2459
onset50000/rep0014,9620000,0.2296
onset50000/rep0014,9630000,0.2234
onset50000/rep0014,9640000,0.1611
onset50000/rep0014,9650000,0.1947
onset50000/rep0014,9660000,0.207
onset50000/rep0014,9670000,0.2356
onset50000/rep0014,9680000,0.2547
onset50000/rep0014,9690000,0.2536
onset50000/rep0014,9700000,0.2387
onset50000/rep0014,9710000,0.2343
onset50000/rep0014,9720000,0.2004
onset50000/rep0014,9730000,0.1502
onset50000/rep0014,9740000,0.1568
onset50000/rep0014,9750000,0.1645
onset50000/rep0014,9760000,0.1853
onset50000/rep0014,9770000,0.1647
onset50000/rep0014,9780000,0.1982
onset50000/rep0014,9790000,0.2573
onset50000/rep0014,9800000,0.2703
onset50000/rep0014,9810000,0.2808
onset50000/rep0014,9820000,0.2694
onset50000/rep0014,9830000,0.3199
onset50000/rep0014,9840000,0.3149
onset50000/rep0014,9850000,0.3109
onset50000/rep0014,9860000,0.3988
onset50000/rep0014,9870000,0.4286
onset50000/rep0014,9880000,0.3871
onset50000/rep0014,9890000,0.3378
onset50000/rep0014,9900000,0.3518
onset50000/rep0014,9910000,0.3774
onset50000/rep0014,9920000,0.3424
onset50000/rep0014,9930000,0.3107
onset50000/rep0014,9940000,0.2537
onset50000/rep0014,9950000,0.2059
onset50000/rep0014,9960000,0.2401
onset50000/rep0014,9970000,0.2311
onset50000/rep0014,9980000,0.2455
onset50000/rep0014,9990000,0.2147
