# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	47
8	9
10	11
12	13
14	15
16	17
24	25
26	27
30	31
32	33
38	39
50	51
56	57
60	61
66	67
74	75
78	79
80	81
82	83
86	87
92	93
96	97
98	99
104	105
108	109
110	111
116	117
118	119
120	121
122	123
126	127
130	131
134	135
136	137
138	139
140	141
142	143
144	145
150	151
158	159
160	161
162	163
166	167
168	169
176	177
180	181
182	183
192	193
