schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	1214671355	1786658033715804423	444	{'pid': 444, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312743}	300.0	5.0	.han_v3_attempt_000_seed_1214671355_99c6croo	True	True	True	018f7f21eb7f8c898c8078bb3b7a6e28b363c7d113863d0a2680fee1e41b69d7	523	{'pid': 523, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313652}	True	523	523	True	532	{'pid': 532, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313660}	False	False	True	0	True	complete	255.37571980699977	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	291306398	1786658291194595540	444	{'pid': 444, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312743}	300.0	5.0	.han_v3_attempt_001_seed_291306398_34sgsxba	True	True	True	c852442535a76134b24fa227f113fb073c9e970bf5dd7266d496fa60728ee9a5	693	{'pid': 693, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 339400}	True	693	693	True	694	{'pid': 694, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 339407}	False	False	True	0	True	complete	256.1235147280004	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	2	1091255235	1786658549509608316	444	{'pid': 444, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312743}	300.0	5.0	.han_v3_attempt_002_seed_1091255235_1erp6xqx	True	True	True	c604408a33b9d3ac06245e76bab0e460385d8c9f81bf8786d104b17d75f31c8e	921	{'pid': 921, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 365233}	True	921	921	True	922	{'pid': 922, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 365242}	False	False	True	0	True	complete	177.8178382230003	engine_returned_pending_base_attempt_commit
