# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	31
10	11
16	17
20	21
28	29
30	31
34	35
38	39
46	47
54	55
72	73
82	83
84	85
88	89
90	91
92	93
102	103
106	107
110	111
122	123
126	127
128	129
132	133
134	135
144	145
150	151
158	159
168	169
176	177
188	189
194	195
198	199
