arm_id	mode	estimator	threshold_years	n	truth_mean	decoded_mean	bias	rmse	pearson_r
chb_ooa_archaic	selected	gamma_smc_frac	20000.0	100	0.0341	0.2247	0.19060000000000002	0.24004166305039631	0.056434993527232316
chb_ooa_archaic	selected	gamma_smc_frac	30000.0	100	0.1243	0.3196	0.1953	0.2621392759584111	0.3630798911654075
chb_ooa_archaic	selected	gamma_smc_frac	40000.0	100	0.2504	0.3807999999999999	0.1303999999999999	0.19754493159785194	0.6185301759256867
chb_ooa_archaic	selected	gamma_smc_frac	50000.0	100	0.3369	0.42839999999999995	0.09149999999999997	0.1551483161365279	0.7631463365989897
chb_ooa_archaic	selected	gamma_smc_frac	75000.0	100	0.4118	0.49879999999999997	0.08699999999999997	0.16494241419356032	0.762451501039436
chb_ooa_archaic	selected	gamma_smc_frac	100000.0	100	0.4326	0.5527	0.12009999999999998	0.18988680838857658	0.7502289797562965
chb_ooa_archaic	selected	gamma_smc_frac	150000.0	100	0.46440000000000003	0.6282	0.16379999999999995	0.22596459899727656	0.7141682182305534
chb_ooa_archaic	selected	gamma_smc_frac	200000.0	100	0.4963000000000001	0.6817999999999997	0.18549999999999967	0.2529841892292876	0.6705137370122022
chb_ooa_archaic	neutral	gamma_smc_meanp	1000.0	100	0.0003	0.01268077857962	0.01238077857962	0.01325826029660449	0.22677258679989365
chb_ooa_archaic	neutral	gamma_smc_meanp	4500.0	100	0.0016	0.0585130776211	0.056913077621100004	0.060332216828786256	0.22035096700932685
chb_ooa_archaic	neutral	gamma_smc_meanp	10000.0	100	0.0055000000000000005	0.1251594692249	0.1196594692249	0.12699076052579913	0.08970461636305226
chb_ooa_archaic	neutral	gamma_smc_meanp	20000.0	100	0.022199999999999998	0.22462020864649998	0.20242020864649998	0.21469594659230418	0.22581560981401738
chb_ooa_archaic	neutral	gamma_smc_meanp	30000.0	100	0.0767	0.30133269730900003	0.22463269730900004	0.24147171829434408	0.3487639960192919
chb_ooa_archaic	neutral	gamma_smc_meanp	40000.0	100	0.20149999999999998	0.36210537773300006	0.16060537773300007	0.18964765354958754	0.4480876452359909
chb_ooa_archaic	neutral	gamma_smc_meanp	50000.0	100	0.2944	0.41172407352699997	0.11732407352699997	0.15998319836149968	0.5917854803539052
chb_ooa_archaic	neutral	gamma_smc_meanp	75000.0	100	0.37860000000000016	0.505096192709	0.1264961927089998	0.16231073875082724	0.7741606376110297
chb_ooa_archaic	neutral	gamma_smc_meanp	100000.0	100	0.40010000000000007	0.572529546991	0.17242954699099994	0.2063293268048034	0.7417332107140738
chb_ooa_archaic	neutral	gamma_smc_meanp	150000.0	100	0.4302000000000001	0.6673598527769999	0.23715985277699986	0.2693546551993821	0.6378461360840965
chb_ooa_archaic	neutral	gamma_smc_meanp	200000.0	100	0.4686	0.7327903628369999	0.2641903628369999	0.3047683203872031	0.5612478886497421
chb_ooa_archaic	selected	gamma_smc_meanp	1000.0	100	0.0002	0.01491447694677	0.01471447694677	0.016728945759555285	0.11893259456816185
chb_ooa_archaic	selected	gamma_smc_meanp	4500.0	100	0.0017000000000000001	0.0684814796422	0.06678147964219999	0.07496856418858902	0.2447303551259448
chb_ooa_archaic	selected	gamma_smc_meanp	10000.0	100	0.0055000000000000005	0.1436802099871	0.13818020998709998	0.15408445565477966	0.22028850944243514
chb_ooa_archaic	selected	gamma_smc_meanp	20000.0	100	0.0341	0.2495945714443	0.2154945714443	0.24629723735328815	0.0018661840755170068
chb_ooa_archaic	selected	gamma_smc_meanp	30000.0	100	0.1243	0.326009258087	0.201709258087	0.25785165392438353	0.3007551212045873
chb_ooa_archaic	selected	gamma_smc_meanp	40000.0	100	0.2504	0.383271118064	0.13287111806399998	0.18947442066947046	0.5779185536026336
chb_ooa_archaic	selected	gamma_smc_meanp	50000.0	100	0.3369	0.427949815995	0.091049815995	0.1501113332352191	0.7225101676262369
chb_ooa_archaic	selected	gamma_smc_meanp	75000.0	100	0.4118	0.5075018315639999	0.09570183156399986	0.15443731787991344	0.7975414184266475
chb_ooa_archaic	selected	gamma_smc_meanp	100000.0	100	0.4326	0.5620975586970001	0.12949755869700008	0.1801832025725991	0.7857752012301561
chb_ooa_archaic	selected	gamma_smc_meanp	150000.0	100	0.46440000000000003	0.637059140006	0.1726591400059999	0.2157448734718947	0.7605355966208575
