arm_id	estimator	genotype_class	threshold_years	n_null	mean	sd	q500	q900	q950	q975	q990
chb_ooa_archaic	tree_truth	overall	50000.0	100	0.2944	0.12279012232836214	0.25	0.47	0.5305	0.6309999999999997	0.6709000000000005
chb_ooa_archaic	tree_truth	overall	75000.0	100	0.37860000000000016	0.16112621315495676	0.34	0.6210000000000001	0.7309999999999999	0.7652499999999999	0.8001000000000001
chb_ooa_archaic	tree_truth	overall	100000.0	100	0.40010000000000007	0.16914816289307139	0.355	0.6510000000000001	0.7505	0.7857499999999997	0.8104000000000002
chb_ooa_archaic	tree_truth	overall	150000.0	100	0.4302000000000001	0.16184529338197942	0.39	0.66	0.7505	0.7857499999999997	0.8110000000000006
chb_ooa_archaic	tree_truth	overall	200000.0	100	0.4686	0.1818869667867071	0.44	0.7310000000000001	0.8009999999999999	0.8862499999999995	0.9109000000000005
chb_ooa_archaic	tree_truth	any_carrier	1000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	any_carrier	4500.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	any_carrier	10000.0	18	0.004273504273504274	0.018130943107347374	0.0	0.0	0.01153846153846143	0.04423076923076918	0.06384615384615372
chb_ooa_archaic	tree_truth	any_carrier	20000.0	18	0.004273504273504274	0.018130943107347374	0.0	0.0	0.01153846153846143	0.04423076923076918	0.06384615384615372
chb_ooa_archaic	tree_truth	any_carrier	30000.0	18	0.01081884271539444	0.026506172878432342	0.0	0.047214854111405864	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	any_carrier	40000.0	18	0.012734551527654977	0.029404689831165735	0.0	0.0713527851458886	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	any_carrier	50000.0	18	0.012734551527654977	0.029404689831165735	0.0	0.0713527851458886	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	any_carrier	75000.0	18	0.012734551527654977	0.029404689831165735	0.0	0.0713527851458886	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	any_carrier	100000.0	18	0.012734551527654977	0.029404689831165735	0.0	0.0713527851458886	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	any_carrier	150000.0	18	0.012734551527654977	0.029404689831165735	0.0	0.0713527851458886	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	any_carrier	200000.0	18	0.012734551527654977	0.029404689831165735	0.0	0.0713527851458886	0.07788461538461537	0.08060897435897435	0.08224358974358972
chb_ooa_archaic	tree_truth	het	1000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	4500.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	10000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	20000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	30000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	40000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	50000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	75000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	100000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	150000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	het	200000.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	hom_carrier	1000.0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	hom_carrier	4500.0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chb_ooa_archaic	tree_truth	hom_carrier	10000.0	3	0.3333333333333333	0.5773502691896258	0.0	0.8	0.8999999999999999	0.95	0.98
chb_ooa_archaic	tree_truth	hom_carrier	20000.0	3	0.3333333333333333	0.5773502691896258	0.0	0.8	0.8999999999999999	0.95	0.98
chb_ooa_archaic	tree_truth	hom_carrier	30000.0	3	0.7333333333333334	0.46188021535170065	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_carrier	40000.0	3	0.7999999999999999	0.34641016151377546	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_carrier	50000.0	3	0.7999999999999999	0.34641016151377546	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_carrier	75000.0	3	0.7999999999999999	0.34641016151377546	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_carrier	100000.0	3	0.7999999999999999	0.34641016151377546	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_carrier	150000.0	3	0.7999999999999999	0.34641016151377546	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_carrier	200000.0	3	0.7999999999999999	0.34641016151377546	1.0	1.0	1.0	1.0	1.0
chb_ooa_archaic	tree_truth	hom_noncarrier	1000.0	100	0.0003	0.001714466079977653	0.0	0.0	0.0	0.0052499999999999145	0.01
chb_ooa_archaic	tree_truth	hom_noncarrier	4500.0	100	0.0016172891707775428	0.00398947630740735	0.0	0.01	0.01	0.010053030303030303	0.011711627906976788
chb_ooa_archaic	tree_truth	hom_noncarrier	10000.0	100	0.005435393851555035	0.007488390268346524	0.0	0.02	0.02	0.02079032258064515	0.03
