arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null
chb_ooa_archaic	tree_truth	any_carrier	False	40000.0	42	0	0.0	0.05263157894736842	0.14644607843137256	18
chb_ooa_archaic	tree_truth	any_carrier	False	50000.0	42	0	0.0	0.05263157894736842	0.14900362318840582	18
chb_ooa_archaic	tree_truth	any_carrier	False	75000.0	42	0	0.0	0.05263157894736842	0.14900362318840582	18
chb_ooa_archaic	tree_truth	any_carrier	False	100000.0	42	0	0.0	0.05263157894736842	0.15716803760282022	18
chb_ooa_archaic	tree_truth	any_carrier	False	150000.0	42	0	0.0	0.05263157894736842	0.15716803760282022	18
chb_ooa_archaic	tree_truth	any_carrier	False	200000.0	42	0	0.0	0.05263157894736842	0.15716803760282022	18
chb_ooa_archaic	tree_truth	any_carrier	True	1000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	any_carrier	True	4500.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	any_carrier	True	10000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	any_carrier	True	20000.0	42	0	0.0	0.10526315789473684	0.06350806451612903	18
chb_ooa_archaic	tree_truth	any_carrier	True	30000.0	42	0	0.0	0.05263157894736842	0.14188218390804597	18
chb_ooa_archaic	tree_truth	any_carrier	True	40000.0	42	0	0.0	0.05263157894736842	0.14644607843137256	18
chb_ooa_archaic	tree_truth	any_carrier	True	50000.0	42	0	0.0	0.05263157894736842	0.14900362318840582	18
chb_ooa_archaic	tree_truth	any_carrier	True	75000.0	42	0	0.0	0.05263157894736842	0.14900362318840582	18
chb_ooa_archaic	tree_truth	any_carrier	True	100000.0	42	0	0.0	0.05263157894736842	0.15716803760282022	18
chb_ooa_archaic	tree_truth	any_carrier	True	150000.0	42	0	0.0	0.05263157894736842	0.15716803760282022	18
chb_ooa_archaic	tree_truth	any_carrier	True	200000.0	42	0	0.0	0.05263157894736842	0.15716803760282022	18
chb_ooa_archaic	tree_truth	het	False	1000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	4500.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	10000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	20000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	30000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	40000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	50000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	75000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	100000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	150000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	False	200000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	1000.0	42	0	0.0	1.0	0.0	18
