# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	38
4	5
8	9
14	15
18	19
24	25
28	29
30	31
38	39
44	45
46	47
56	57
62	63
70	71
72	73
74	75
76	77
82	83
84	85
92	93
98	99
100	101
106	107
112	113
118	119
126	127
130	131
132	133
136	137
140	141
144	145
154	155
172	173
174	175
178	179
186	187
188	189
194	195
196	197
